"","x","y","layer_Categories","cum_cost"
"1299",2500,19700,"Corn",0.000942477137986517
"1300",2500,19900,"Corn",0.00161072316829838
"1301",2700,100,"Water",0
"1302",2700,300,"Water",0
"1303",2700,500,"Water",0
"1304",2700,700,"Salmon aquaculture",0.0114451422005283
"1305",2700,900,"Water",0
"1306",2700,1100,"Salmon aquaculture",0.00965996539122925
"1307",2700,1300,"Water",0
"1308",2700,1500,"Water",0
"1309",2700,1700,"Forest",0
"1310",2700,1900,"Water",0
"1311",2700,2100,"Water",0
"1312",2700,2300,"Forest",0
"1313",2700,2500,"Forest",0
"1314",2700,2700,"Water",0
"1315",2700,2900,"Water",0
"1316",2700,3100,"Water",0
"1317",2700,3300,"Forest",0
"1318",2700,3500,"Water",0
"1319",2700,3700,"Water",0
"1320",2700,3900,"Water",0
"1321",2700,4100,"Forest",0
"1322",2700,4300,"Forest",0
"1323",2700,4500,"Forest",0
"1324",2700,4700,"Forest",0
"1325",2700,4900,"Forest",0
"1326",2700,5100,"Forest",0
"1327",2700,5300,"Forest",0
"1328",2700,5500,"Forest",0
"1329",2700,5700,"Forest",0
"1330",2700,5900,"Forest",0
"1331",2700,6100,"Forest",0
"1332",2700,6300,"Forest",0
"1333",2700,6500,"Beef",0.294490745780356
"1334",2700,6700,"Beef",0.20843274179503
"1335",2700,6900,"Forest",0
"1336",2700,7100,"Beef",0.22204894883375
"1337",2700,7300,"Beef",0.178400290320106
"1338",2700,7500,"Beef",0.18068951006525
"1339",2700,7700,"Beef",0.211891489709022
"1340",2700,7900,"Corn",0.00174655613451899
"1341",2700,8100,"Corn",0.00269421995207035
"1342",2700,8300,"Corn",0.00113456790420624
"1343",2700,8500,"Corn",0.00162326732892167
"1344",2700,8700,"Corn",0.00092101759045647
"1345",2700,8900,"Corn",0.00555792498534251
"1346",2700,9100,"Corn",0.00584743876292184
"1347",2700,9300,"Corn",0.00407474815292822
"1348",2700,9500,"Corn",0.00258761105764771
"1349",2700,9700,"Corn",0.000790147496327437
"1350",2700,9900,"Corn",0.00592677695157471
"1351",2700,10100,"Corn",0.0013521826092946
"1352",2700,10300,"Corn",0.00297044931043072
"1353",2700,10500,"Corn",0.00328993889361789
"1354",2700,10700,"Corn",0.00204595099046893
"1355",2700,10900,"Corn",0.00174127167856526
"1356",2700,11100,"Corn",0.00130669476791948
"1357",2700,11300,"Corn",0.00229834844578953
"1358",2700,11500,"Corn",0.000483528508970383
"1359",2700,11700,"Corn",0.00241507832525869
"1360",2700,11900,"Beef",0.30766188644082
"1361",2700,12100,"Forest",0
"1362",2700,12300,"Beef",0.186033269069285
"1363",2700,12500,"Beef",0.355577917690325
"1364",2700,12700,"Beef",0.265517675613651
"1365",2700,12900,"Beef",0.198734136982113
"1366",2700,13100,"Beef",0.257407209623242
"1367",2700,13300,"Beef",1.07355666513638
"1368",2700,13500,"Beef",0.458846176649239
"1369",2700,13700,"Beef",0.268693388923987
"1370",2700,13900,"Beef",0.196468652239596
"1371",2700,14100,"Corn",0.00198857993094163
"1372",2700,14300,"Corn",0.00169369876297641
"1373",2700,14500,"Beef",0.26669613652237
"1374",2700,14700,"Beef",0.199011142173495
"1375",2700,14900,"Beef",0.177232184070629
"1376",2700,15100,"Beef",0.497991040936307
"1377",2700,15300,"Beef",0.226691531884385
"1378",2700,15500,"Forest",0
"1379",2700,15700,"Forest",0
"1380",2700,15900,"Forest",0
"1381",2700,16100,"Forest",0
"1382",2700,16300,"Forest",0
"1383",2700,16500,"Forest",0
"1384",2700,16700,"Forest",0
"1385",2700,16900,"Forest",0
"1386",2700,17100,"Forest",0
"1387",2700,17300,"Forest",0
"1388",2700,17500,"Forest",0
"1389",2700,17700,"Beef",0.194255158279112
"1390",2700,17900,"Beef",0.18797477428822
"1391",2700,18100,"Beef",0.363698794129768
"1392",2700,18300,"Beef",0.17308917591405
"1393",2700,18500,"Corn",0.00142803061148026
"1394",2700,18700,"Corn",0.00101883553355162
"1395",2700,18900,"Corn",0.00241756560057562
"1396",2700,19100,"Corn",0.00122127554061112
"1397",2700,19300,"Corn",0.00136019551728188
"1398",2700,19500,"Corn",0.003876857070182
"1399",2700,19700,"Corn",0.00211727392950243
"1400",2700,19900,"Corn",0.00168621496825308
"1401",2900,100,"Water",0
"1402",2900,300,"Water",0
"1403",2900,500,"Salmon aquaculture",0.00855873511557374
"1404",2900,700,"Salmon aquaculture",0.00906850906296577
"1405",2900,900,"Water",0
"1406",2900,1100,"Water",0
"1407",2900,1300,"Water",0
"1408",2900,1500,"Water",0
"1409",2900,1700,"Water",0
"1410",2900,1900,"Water",0
"1411",2900,2100,"Water",0
"1412",2900,2300,"Water",0
"1413",2900,2500,"Water",0
"1414",2900,2700,"Water",0
"1415",2900,2900,"Water",0
"1416",2900,3100,"Water",0
"1417",2900,3300,"Water",0
"1418",2900,3500,"Water",0
"1419",2900,3700,"Water",0
"1420",2900,3900,"Water",0
"1421",2900,4100,"Water",0
"1422",2900,4300,"Forest",0
"1423",2900,4500,"Water",0
"1424",2900,4700,"Water",0
"1425",2900,4900,"Forest",0
"1426",2900,5100,"Water",0
"1427",2900,5300,"Water",0
"1428",2900,5500,"Water",0
"1429",2900,5700,"Forest",0
"1430",2900,5900,"Forest",0
"1431",2900,6100,"Forest",0
"1432",2900,6300,"Forest",0
"1433",2900,6500,"Forest",0
"1434",2900,6700,"Beef",0.573405413851195
"1435",2900,6900,"Beef",0.493474786866434
"1436",2900,7100,"Beef",0.213110821107494
"1437",2900,7300,"Beef",0.323285981036681
"1438",2900,7500,"Corn",0.00397204548858329
"1439",2900,7700,"Corn",0.00109994152689953
"1440",2900,7900,"Corn",0.00149970906298024
"1441",2900,8100,"Corn",0.00111195170063977
"1442",2900,8300,"Corn",0.00110664371687469
"1443",2900,8500,"Corn",0.00691233016361426
"1444",2900,8700,"Corn",0.00100413550087834
"1445",2900,8900,"Corn",0.00196090255056204
"1446",2900,9100,"Corn",0.00298131052718661
"1447",2900,9300,"Corn",0.00502070653490069
"1448",2900,9500,"Corn",0.00103616362614956
"1449",2900,9700,"Corn",0.00480937883732622
"1450",2900,9900,"Corn",0.00148512223619589
"1451",2900,10100,"Corn",0.00233032427861332
"1452",2900,10300,"Corn",0.0010212228759252
"1453",2900,10500,"Corn",0.00368247461946802
"1454",2900,10700,"Corn",0.00243697218798127
"1455",2900,10900,"Corn",0.00303048285929187
"1456",2900,11100,"Corn",0.00288083264808123
"1457",2900,11300,"Corn",0.0124730056963568
"1458",2900,11500,"Beef",0.686695702363393
"1459",2900,11700,"Corn",0.000876234593993655
"1460",2900,11900,"Corn",0.00578904023480202
"1461",2900,12100,"Beef",0.23158521805739
"1462",2900,12300,"Forest",0
"1463",2900,12500,"Beef",0.153642465567263
"1464",2900,12700,"Forest",0
"1465",2900,12900,"Forest",0
"1466",2900,13100,"Forest",0
"1467",2900,13300,"Beef",0.484154335504031
"1468",2900,13500,"Beef",0.167107854377241
"1469",2900,13700,"Beef",0.391052560894324
"1470",2900,13900,"Corn",0.0014451916986205
"1471",2900,14100,"Beef",0.210606843484311
"1472",2900,14300,"Beef",0.153263279225747
"1473",2900,14500,"Beef",0.195695432821329
"1474",2900,14700,"Beef",0.382061554049782
"1475",2900,14900,"Beef",0.155478813355017
"1476",2900,15100,"Beef",0.24375086627439
"1477",2900,15300,"Forest",0
"1478",2900,15500,"Beef",0.191233909506446
"1479",2900,15700,"Forest",0
"1480",2900,15900,"Forest",0
"1481",2900,16100,"Forest",0
"1482",2900,16300,"Forest",0
"1483",2900,16500,"Forest",0
"1484",2900,16700,"Forest",0
"1485",2900,16900,"Forest",0
"1486",2900,17100,"Forest",0
"1487",2900,17300,"Forest",0
"1488",2900,17500,"Forest",0
"1489",2900,17700,"Forest",0
"1490",2900,17900,"Beef",0.176769482922398
"1491",2900,18100,"Beef",0.259194760771644
"1492",2900,18300,"Beef",0.195105517110432
"1493",2900,18500,"Corn",0.00133951464852737
"1494",2900,18700,"Corn",0.00273498571908418
"1495",2900,18900,"Beef",0.423614360988348
"1496",2900,19100,"Corn",0.00130838121677002
"1497",2900,19300,"Corn",0.00135305746029238
"1498",2900,19500,"Corn",0.00157997509580522
"1499",2900,19700,"Corn",0.0023677069697132
"1500",2900,19900,"Corn",0.00158185948182944
"1501",3100,100,"Water",0
"1502",3100,300,"Water",0
"1503",3100,500,"Water",0
"1504",3100,700,"Water",0
"1505",3100,900,"Water",0
"1506",3100,1100,"Salmon aquaculture",0.0114351198744134
"1507",3100,1300,"Water",0
"1508",3100,1500,"Water",0
"1509",3100,1700,"Water",0
"1510",3100,1900,"Water",0
"1511",3100,2100,"Water",0
"1512",3100,2300,"Water",0
"1513",3100,2500,"Water",0
"1514",3100,2700,"Water",0
"1515",3100,2900,"Water",0
"1516",3100,3100,"Water",0
"1517",3100,3300,"Water",0
"1518",3100,3500,"Water",0
"1519",3100,3700,"Water",0
"1520",3100,3900,"Water",0
"1521",3100,4100,"Water",0
"1522",3100,4300,"Water",0
"1523",3100,4500,"Water",0
"1524",3100,4700,"Water",0
"1525",3100,4900,"Water",0
"1526",3100,5100,"Forest",0
"1527",3100,5300,"Water",0
"1528",3100,5500,"Forest",0
"1529",3100,5700,"Forest",0
"1530",3100,5900,"Forest",0
"1531",3100,6100,"Forest",0
"1532",3100,6300,"Forest",0
"1533",3100,6500,"Forest",0
"1534",3100,6700,"Beef",0.158513042007516
"1535",3100,6900,"Beef",0.190308867281983
"1536",3100,7100,"Beef",0.193607113140212
"1537",3100,7300,"Corn",0.0100411141255297
"1538",3100,7500,"Corn",0.00311323864572429
"1539",3100,7700,"Corn",0.00108001594108083
"1540",3100,7900,"Corn",0.000689580340281827
"1541",3100,8100,"Corn",0.000981598886056103
"1542",3100,8300,"Corn",0.00112041346435231
"1543",3100,8500,"Corn",0.00125091714085189
"1544",3100,8700,"Corn",0.00312980134937522
"1545",3100,8900,"Corn",0.0043532297640051
"1546",3100,9100,"Corn",0.000535414260662245
"1547",3100,9300,"Beef",0.220754919206336
"1548",3100,9500,"Beef",0.610408178197018
"1549",3100,9700,"Beef",0.218754356306011
"1550",3100,9900,"Corn",0.00531712641380758
"1551",3100,10100,"Corn",0.000680457094270832
"1552",3100,10300,"Corn",0.00919110103412521
"1553",3100,10500,"Corn",0.00129569539801484
"1554",3100,10700,"Corn",0.00123070994591451
"1555",3100,10900,"Corn",0.00159801163061209
"1556",3100,11100,"Corn",0.00253504245352193
"1557",3100,11300,"Corn",0.000865536310659217
"1558",3100,11500,"Corn",0.00109326949670362
"1559",3100,11700,"Corn",0.00167108743508079
"1560",3100,11900,"Corn",0.00625852890660262
"1561",3100,12100,"Beef",0.208833460060489
"1562",3100,12300,"Beef",0.359376624240489
"1563",3100,12500,"Forest",0
"1564",3100,12700,"Forest",0
"1565",3100,12900,"Forest",0
"1566",3100,13100,"Forest",0
"1567",3100,13300,"Beef",0.291632591810194
"1568",3100,13500,"Beef",0.390125358950145
"1569",3100,13700,"Beef",0.221909728577003
"1570",3100,13900,"Beef",0.289473013793255
"1571",3100,14100,"Beef",0.189270788148656
"1572",3100,14300,"Beef",0.195676795942702
"1573",3100,14500,"Corn",0.000861425956796605
"1574",3100,14700,"Beef",0.245976563943787
"1575",3100,14900,"Beef",0.197803315363655
"1576",3100,15100,"Corn",0.00249257516256293
"1577",3100,15300,"Beef",0.247738131754231
"1578",3100,15500,"Beef",0.412559356383209
"1579",3100,15700,"Beef",0.222459226071331
"1580",3100,15900,"Forest",0
"1581",3100,16100,"Forest",0
"1582",3100,16300,"Forest",0
"1583",3100,16500,"Forest",0
"1584",3100,16700,"Forest",0
"1585",3100,16900,"Forest",0
"1586",3100,17100,"Forest",0
"1587",3100,17300,"Forest",0
"1588",3100,17500,"Forest",0
"1589",3100,17700,"Forest",0
"1590",3100,17900,"Forest",0
"1591",3100,18100,"Beef",0.205032234865359
"1592",3100,18300,"Beef",0.348883056922987
"1593",3100,18500,"Beef",0.184100805215219
"1594",3100,18700,"Beef",0.209267766919104
"1595",3100,18900,"Beef",0.151449865315095
"1596",3100,19100,"Corn",0.00127218822793657
"1597",3100,19300,"Corn",0.00081404543817413
"1598",3100,19500,"Corn",0.000865878477381112
"1599",3100,19700,"Corn",0.00166312528024101
"1600",3100,19900,"Corn",0.000585928832332553
"1601",3300,100,"Water",0
"1602",3300,300,"Water",0
"1603",3300,500,"Water",0
"1604",3300,700,"Salmon aquaculture",0.0109562558454139
"1605",3300,900,"Water",0
"1606",3300,1100,"Water",0
"1607",3300,1300,"Water",0
"1608",3300,1500,"Water",0
"1609",3300,1700,"Forest",0
"1610",3300,1900,"Water",0
"1611",3300,2100,"Water",0
"1612",3300,2300,"Water",0
"1613",3300,2500,"Water",0
"1614",3300,2700,"Water",0
"1615",3300,2900,"Water",0
"1616",3300,3100,"Water",0
"1617",3300,3300,"Water",0
"1618",3300,3500,"Water",0
"1619",3300,3700,"Water",0
"1620",3300,3900,"Water",0
"1621",3300,4100,"Water",0
"1622",3300,4300,"Water",0
"1623",3300,4500,"Water",0
"1624",3300,4700,"Forest",0
"1625",3300,4900,"Forest",0
"1626",3300,5100,"Forest",0
"1627",3300,5300,"Water",0
"1628",3300,5500,"Water",0
"1629",3300,5700,"Water",0
"1630",3300,5900,"Forest",0
"1631",3300,6100,"Forest",0
"1632",3300,6300,"Forest",0
"1633",3300,6500,"Forest",0
"1634",3300,6700,"Beef",0.190600859768037
"1635",3300,6900,"Beef",0.266565277234597
"1636",3300,7100,"Beef",0.17324018771644
"1637",3300,7300,"Corn",0.00150853711032246
"1638",3300,7500,"Corn",0.00196676657589499
"1639",3300,7700,"Corn",0.00410130198093043
"1640",3300,7900,"Corn",0.00627135365941312
"1641",3300,8100,"Corn",0.000613664410248541
"1642",3300,8300,"Corn",0.000558569966128247
"1643",3300,8500,"Corn",0.00590793833442893
"1644",3300,8700,"Corn",0.0013727896923351
"1645",3300,8900,"Beef",0.467340600130355
"1646",3300,9100,"Beef",0.267917484744292
"1647",3300,9300,"Corn",0.00173601385062944
"1648",3300,9500,"Beef",0.135381614562914
"1649",3300,9700,"Beef",0.225096577001614
"1650",3300,9900,"Corn",0.00113152514503635
"1651",3300,10100,"Corn",0.00133491993288997
"1652",3300,10300,"Beef",0.337894129100163
"1653",3300,10500,"Corn",0.00265281963270848
"1654",3300,10700,"Beef",0.275856472330869
"1655",3300,10900,"Corn",0.000794683438178036
"1656",3300,11100,"Corn",0.00532234502618333
"1657",3300,11300,"Corn",0.000536549139850645
"1658",3300,11500,"Corn",0.00165079877649537
"1659",3300,11700,"Corn",0.00214446593306544
"1660",3300,11900,"Corn",0.000553715714223207
"1661",3300,12100,"Beef",0.247802923096621
"1662",3300,12300,"Beef",0.608111366696583
"1663",3300,12500,"Beef",0.245087494501065
"1664",3300,12700,"Beef",0.245922032460705
"1665",3300,12900,"Forest",0
"1666",3300,13100,"Forest",0
"1667",3300,13300,"Beef",0.264801836267768
"1668",3300,13500,"Corn",0.000999367924425468
"1669",3300,13700,"Beef",0.171581191998277
"1670",3300,13900,"Beef",0.28096803429316
"1671",3300,14100,"Beef",0.378522045485905
"1672",3300,14300,"Beef",0.277665096946563
"1673",3300,14500,"Corn",0.00417983321691673
"1674",3300,14700,"Beef",0.274903471262659
"1675",3300,14900,"Beef",0.267466471222379
"1676",3300,15100,"Beef",0.223968607850541
"1677",3300,15300,"Beef",0.282551495511438
"1678",3300,15500,"Beef",0.140596438547528
"1679",3300,15700,"Forest",0
"1680",3300,15900,"Forest",0
"1681",3300,16100,"Forest",0
"1682",3300,16300,"Forest",0
"1683",3300,16500,"Forest",0
"1684",3300,16700,"Forest",0
"1685",3300,16900,"Forest",0
"1686",3300,17100,"Forest",0
"1687",3300,17300,"Forest",0
"1688",3300,17500,"Forest",0
"1689",3300,17700,"Forest",0
"1690",3300,17900,"Forest",0
"1691",3300,18100,"Forest",0
"1692",3300,18300,"Forest",0
"1693",3300,18500,"Beef",0.210126062730278
"1694",3300,18700,"Forest",0
"1695",3300,18900,"Beef",0.205694844052209
"1696",3300,19100,"Corn",0.00107734393752289
"1697",3300,19300,"Corn",0.00044018158178165
"1698",3300,19500,"Corn",0.00400129892113443
"1699",3300,19700,"Corn",0.000610722341273706
"1700",3300,19900,"Corn",0.000475155899902145
"1701",3500,100,"Water",0
"1702",3500,300,"Water",0
"1703",3500,500,"Water",0
"1704",3500,700,"Water",0
"1705",3500,900,"Salmon aquaculture",0.0101813538791834
"1706",3500,1100,"Water",0
"1707",3500,1300,"Water",0
"1708",3500,1500,"Water",0
"1709",3500,1700,"Water",0
"1710",3500,1900,"Water",0
"1711",3500,2100,"Water",0
"1712",3500,2300,"Water",0
"1713",3500,2500,"Water",0
"1714",3500,2700,"Water",0
"1715",3500,2900,"Water",0
"1716",3500,3100,"Water",0
"1717",3500,3300,"Water",0
"1718",3500,3500,"Water",0
"1719",3500,3700,"Water",0
"1720",3500,3900,"Water",0
"1721",3500,4100,"Water",0
"1722",3500,4300,"Water",0
"1723",3500,4500,"Water",0
"1724",3500,4700,"Water",0
"1725",3500,4900,"Water",0
"1726",3500,5100,"Water",0
"1727",3500,5300,"Water",0
"1728",3500,5500,"Forest",0
"1729",3500,5700,"Forest",0
"1730",3500,5900,"Forest",0
"1731",3500,6100,"Forest",0
"1732",3500,6300,"Forest",0
"1733",3500,6500,"Forest",0
"1734",3500,6700,"Forest",0
"1735",3500,6900,"Forest",0
"1736",3500,7100,"Beef",0.367425085000352
"1737",3500,7300,"Beef",0.250621592789441
"1738",3500,7500,"Beef",0.304260109556228
"1739",3500,7700,"Corn",0.00124381834366292
"1740",3500,7900,"Corn",0.0039554669786866
"1741",3500,8100,"Beef",0.365029584042615
"1742",3500,8300,"Beef",0.202863011280804
"1743",3500,8500,"Corn",0.00350137452170522
"1744",3500,8700,"Beef",0.278129751622329
"1745",3500,8900,"Beef",0.223014201281852
"1746",3500,9100,"Beef",0.398046536491702
"1747",3500,9300,"Corn",0.000619340572751937
"1748",3500,9500,"Beef",0.371586478438178
"1749",3500,9700,"Forest",0
"1750",3500,9900,"Beef",0.251781569541331
"1751",3500,10100,"Beef",0.242663235256471
"1752",3500,10300,"Corn",0.000954771048600793
"1753",3500,10500,"Corn",0.00424570803453804
"1754",3500,10700,"Beef",0.225108719187051
"1755",3500,10900,"Beef",0.171078103751311
"1756",3500,11100,"Beef",0.151681071543443
"1757",3500,11300,"Beef",0.233501256816638
"1758",3500,11500,"Beef",0.503410600545819
"1759",3500,11700,"Corn",0.00112029978780566
"1760",3500,11900,"Corn",0.000982861440506574
"1761",3500,12100,"Beef",0.143978269433925
"1762",3500,12300,"Beef",0.260236752511803
"1763",3500,12500,"Beef",0.274325164075831
"1764",3500,12700,"Beef",0.201935923670616
"1765",3500,12900,"Forest",0
"1766",3500,13100,"Forest",0
"1767",3500,13300,"Forest",0
"1768",3500,13500,"Beef",0.15599953892005
"1769",3500,13700,"Corn",0.00123749742698118
"1770",3500,13900,"Corn",0.00396218570442363
"1771",3500,14100,"Beef",0.2099224930861
"1772",3500,14300,"Beef",0.265822160936199
"1773",3500,14500,"Beef",0.275769655733187
"1774",3500,14700,"Beef",0.512580810547161
"1775",3500,14900,"Forest",0
"1776",3500,15100,"Corn",0.00300279341333604
"1777",3500,15300,"Beef",0.300920847791011
"1778",3500,15500,"Beef",0.284716590371605
"1779",3500,15700,"Forest",0
"1780",3500,15900,"Forest",0
"1781",3500,16100,"Forest",0
"1782",3500,16300,"Forest",0
"1783",3500,16500,"Forest",0
"1784",3500,16700,"Forest",0
"1785",3500,16900,"Forest",0
"1786",3500,17100,"Forest",0
"1787",3500,17300,"Forest",0
"1788",3500,17500,"Forest",0
"1789",3500,17700,"Forest",0
"1790",3500,17900,"Forest",0
"1791",3500,18100,"Forest",0
"1792",3500,18300,"Forest",0
"1793",3500,18500,"Forest",0
"1794",3500,18700,"Beef",0.179974687291797
"1795",3500,18900,"Forest",0
"1796",3500,19100,"Beef",0.318728616708643
"1797",3500,19300,"Corn",0.00162929378099217
"1798",3500,19500,"Corn",0.000886211144035448
"1799",3500,19700,"Corn",0.00248683148912097
"1800",3500,19900,"Corn",0.00144423087884294
"1801",3700,100,"Water",0
"1802",3700,300,"Water",0
"1803",3700,500,"Water",0
"1804",3700,700,"Water",0
"1805",3700,900,"Water",0
"1806",3700,1100,"Water",0
"1807",3700,1300,"Water",0
"1808",3700,1500,"Water",0
"1809",3700,1700,"Water",0
"1810",3700,1900,"Water",0
"1811",3700,2100,"Water",0
"1812",3700,2300,"Water",0
"1813",3700,2500,"Water",0
"1814",3700,2700,"Water",0
"1815",3700,2900,"Salmon aquaculture",0.00908436564311013
"1816",3700,3100,"Water",0
"1817",3700,3300,"Water",0
"1818",3700,3500,"Water",0
"1819",3700,3700,"Water",0
"1820",3700,3900,"Water",0
"1821",3700,4100,"Water",0
"1822",3700,4300,"Water",0
"1823",3700,4500,"Water",0
"1824",3700,4700,"Forest",0
"1825",3700,4900,"Water",0
"1826",3700,5100,"Forest",0
"1827",3700,5300,"Forest",0
"1828",3700,5500,"Forest",0
"1829",3700,5700,"Forest",0
"1830",3700,5900,"Forest",0
"1831",3700,6100,"Forest",0
"1832",3700,6300,"Forest",0
"1833",3700,6500,"Forest",0
"1834",3700,6700,"Forest",0
"1835",3700,6900,"Forest",0
"1836",3700,7100,"Forest",0
"1837",3700,7300,"Forest",0
"1838",3700,7500,"Beef",0.401676699938425
"1839",3700,7700,"Corn",0.00299610834178878
"1840",3700,7900,"Corn",0.00457924060865162
"1841",3700,8100,"Beef",0.212035354944899
"1842",3700,8300,"Beef",0.257621428678049
"1843",3700,8500,"Beef",0.2525235465691
"1844",3700,8700,"Corn",0.00170278366675498
"1845",3700,8900,"Beef",0.268338601942683
"1846",3700,9100,"Beef",0.300501169549074
"1847",3700,9300,"Beef",0.237482765270728
"1848",3700,9500,"Beef",0.183834463307183
"1849",3700,9700,"Beef",0.478492876651519
"1850",3700,9900,"Forest",0
"1851",3700,10100,"Beef",0.192577389184225
"1852",3700,10300,"Beef",0.152810685305137
"1853",3700,10500,"Beef",0.400631542657107
"1854",3700,10700,"Beef",1.07246431091787
"1855",3700,10900,"Beef",0.121944771454675
"1856",3700,11100,"Forest",0
"1857",3700,11300,"Beef",0.220789225458343
"1858",3700,11500,"Beef",0.232259970253606
"1859",3700,11700,"Corn",0.00116590504490019
"1860",3700,11900,"Beef",0.39383288027471
"1861",3700,12100,"Beef",0.267236246361023
"1862",3700,12300,"Beef",0.212992239822827
"1863",3700,12500,"Beef",0.252003675485916
"1864",3700,12700,"Forest",0
"1865",3700,12900,"Forest",0
"1866",3700,13100,"Forest",0
"1867",3700,13300,"Forest",0
"1868",3700,13500,"Beef",0.245659706515646
"1869",3700,13700,"Corn",0.000858131142445023
"1870",3700,13900,"Corn",0.00205549276204885
"1871",3700,14100,"Corn",0.00139922668924037
"1872",3700,14300,"Beef",0.330607883373441
"1873",3700,14500,"Corn",0.00132278761189503
"1874",3700,14700,"Beef",0.229243600521487
"1875",3700,14900,"Beef",0.179972344695326
"1876",3700,15100,"Beef",0.241042191781326
"1877",3700,15300,"Beef",0.394351625582883
"1878",3700,15500,"Beef",0.203910578019556
"1879",3700,15700,"Beef",0.215029914886534
"1880",3700,15900,"Beef",0.201981538406252
"1881",3700,16100,"Beef",0.266717686874966
"1882",3700,16300,"Forest",0
"1883",3700,16500,"Beef",0.394442563484139
"1884",3700,16700,"Forest",0
"1885",3700,16900,"Forest",0
"1886",3700,17100,"Forest",0
"1887",3700,17300,"Forest",0
"1888",3700,17500,"Forest",0
"1889",3700,17700,"Forest",0
"1890",3700,17900,"Forest",0
"1891",3700,18100,"Forest",0
"1892",3700,18300,"Forest",0
"1893",3700,18500,"Forest",0
"1894",3700,18700,"Beef",0.222496760609451
"1895",3700,18900,"Beef",0.160357826124808
"1896",3700,19100,"Beef",0.21826939046853
"1897",3700,19300,"Corn",0.000637718274966807
"1898",3700,19500,"Corn",0.00804486090535303
"1899",3700,19700,"Corn",0.000728227952311176
"1900",3700,19900,"Beef",0.453714547618155
"1901",3900,100,"Salmon aquaculture",0.00939797493468352
"1902",3900,300,"Water",0
"1903",3900,500,"Water",0
"1904",3900,700,"Water",0
"1905",3900,900,"Water",0
"1906",3900,1100,"Water",0
"1907",3900,1300,"Water",0
"1908",3900,1500,"Water",0
"1909",3900,1700,"Water",0
"1910",3900,1900,"Water",0
"1911",3900,2100,"Water",0
"1912",3900,2300,"Water",0
"1913",3900,2500,"Water",0
"1914",3900,2700,"Water",0
"1915",3900,2900,"Salmon aquaculture",0.00742236262680576
"1916",3900,3100,"Water",0
"1917",3900,3300,"Water",0
"1918",3900,3500,"Water",0
"1919",3900,3700,"Water",0
"1920",3900,3900,"Water",0
"1921",3900,4100,"Water",0
"1922",3900,4300,"Water",0
"1923",3900,4500,"Forest",0
"1924",3900,4700,"Forest",0
"1925",3900,4900,"Forest",0
"1926",3900,5100,"Forest",0
"1927",3900,5300,"Forest",0
"1928",3900,5500,"Forest",0
"1929",3900,5700,"Forest",0
"1930",3900,5900,"Forest",0
"1931",3900,6100,"Forest",0
"1932",3900,6300,"Forest",0
"1933",3900,6500,"Forest",0
"1934",3900,6700,"Forest",0
"1935",3900,6900,"Forest",0
"1936",3900,7100,"Beef",0.203829811921845
"1937",3900,7300,"Forest",0
"1938",3900,7500,"Beef",0.162966221541425
"1939",3900,7700,"Corn",0.00869120504993236
"1940",3900,7900,"Corn",0.00217492186890395
"1941",3900,8100,"Corn",0.000944422972084045
"1942",3900,8300,"Corn",0.000747082718168801
"1943",3900,8500,"Beef",0.285530179123076
"1944",3900,8700,"Corn",0.00156762787737882
"1945",3900,8900,"Corn",0.00141275528073334
"1946",3900,9100,"Corn",0.00452431326754887
"1947",3900,9300,"Beef",0.23274972470653
"1948",3900,9500,"Forest",0
"1949",3900,9700,"Forest",0
"1950",3900,9900,"Forest",0
"1951",3900,10100,"Beef",0.307888161749759
"1952",3900,10300,"Beef",0.162880693841528
"1953",3900,10500,"Beef",0.429814365958016
"1954",3900,10700,"Beef",0.324872376345037
"1955",3900,10900,"Forest",0
"1956",3900,11100,"Beef",0.24635198329946
"1957",3900,11300,"Beef",0.268611062778525
"1958",3900,11500,"Forest",0
"1959",3900,11700,"Corn",0.00391890679653556
"1960",3900,11900,"Beef",0.197743395763493
"1961",3900,12100,"Beef",0.298601867554969
"1962",3900,12300,"Beef",0.306138413075077
"1963",3900,12500,"Beef",0.298296544402915
"1964",3900,12700,"Forest",0
"1965",3900,12900,"Forest",0
"1966",3900,13100,"Forest",0
"1967",3900,13300,"Forest",0
"1968",3900,13500,"Forest",0
"1969",3900,13700,"Beef",0.515925317506402
"1970",3900,13900,"Corn",0.00573527994602897
"1971",3900,14100,"Corn",0.00124931865175205
"1972",3900,14300,"Beef",0.287510254833345
"1973",3900,14500,"Corn",0.00557437350821512
"1974",3900,14700,"Beef",0.206557287923201
"1975",3900,14900,"Beef",0.206072071830569
"1976",3900,15100,"Forest",0
"1977",3900,15300,"Forest",0
"1978",3900,15500,"Forest",0
"1979",3900,15700,"Forest",0
"1980",3900,15900,"Beef",0.464022978603052
"1981",3900,16100,"Beef",0.199816551619359
"1982",3900,16300,"Forest",0
"1983",3900,16500,"Beef",0.25808639133821
"1984",3900,16700,"Forest",0
"1985",3900,16900,"Forest",0
"1986",3900,17100,"Forest",0
"1987",3900,17300,"Forest",0
"1988",3900,17500,"Forest",0
"1989",3900,17700,"Forest",0
"1990",3900,17900,"Forest",0
"1991",3900,18100,"Forest",0
"1992",3900,18300,"Beef",0.305633491822127
"1993",3900,18500,"Forest",0
"1994",3900,18700,"Beef",0.415926637078833
"1995",3900,18900,"Corn",0.00206984566103612
"1996",3900,19100,"Corn",0.00243592714508497
