"","x","y","layer_Categories","cum_stress"
"5649",11300,9700,"Forest",0
"5650",11300,9900,"Forest",0
"5651",11300,10100,"Water",0
"5652",11300,10300,"Water",0
"5653",11300,10500,"Forest",0
"5654",11300,10700,"Forest",0
"5655",11300,10900,"Forest",0
"5656",11300,11100,"Forest",0
"5657",11300,11300,"Water",0
"5658",11300,11500,"Forest",0
"5659",11300,11700,"Water",0
"5660",11300,11900,"Forest",0
"5661",11300,12100,"Water",0
"5662",11300,12300,"Forest",0
"5663",11300,12500,"Forest",0
"5664",11300,12700,"Forest",0
"5665",11300,12900,"Forest",0
"5666",11300,13100,"Forest",0
"5667",11300,13300,"Forest",0
"5668",11300,13500,"Forest",0
"5669",11300,13700,"Forest",0
"5670",11300,13900,"Water",0
"5671",11300,14100,"Water",0
"5672",11300,14300,"Water",0
"5673",11300,14500,"Water",0
"5674",11300,14700,"Water",0
"5675",11300,14900,"Water",0
"5676",11300,15100,"Water",0
"5677",11300,15300,"Water",0
"5678",11300,15500,"Forest",0
"5679",11300,15700,"Forest",0
"5680",11300,15900,"Forest",0
"5681",11300,16100,"Forest",0
"5682",11300,16300,"Forest",0
"5683",11300,16500,"Water",0
"5684",11300,16700,"Water",0
"5685",11300,16900,"Water",0
"5686",11300,17100,"Water",0
"5687",11300,17300,"Water",0
"5688",11300,17500,"Forest",0
"5689",11300,17700,"Water",0
"5690",11300,17900,"Forest",0
"5691",11300,18100,"Forest",0
"5692",11300,18300,"Forest",0
"5693",11300,18500,"Forest",0
"5694",11300,18700,"Forest",0
"5695",11300,18900,"Forest",0
"5696",11300,19100,"Forest",0
"5697",11300,19300,"Forest",0
"5698",11300,19500,"Forest",0
"5699",11300,19700,"Forest",0
"5700",11300,19900,"Forest",0
"5701",11500,100,"Water",0
"5702",11500,300,"Forest",0
"5703",11500,500,"Forest",0
"5704",11500,700,"Forest",0
"5705",11500,900,"Water",0
"5706",11500,1100,"Water",0
"5707",11500,1300,"Water",0
"5708",11500,1500,"Water",0
"5709",11500,1700,"Forest",0
"5710",11500,1900,"Water",0
"5711",11500,2100,"Forest",0
"5712",11500,2300,"Forest",0
"5713",11500,2500,"Forest",0
"5714",11500,2700,"Water",0
"5715",11500,2900,"Water",0
"5716",11500,3100,"Water",0
"5717",11500,3300,"Water",0
"5718",11500,3500,"Water",0
"5719",11500,3700,"Water",0
"5720",11500,3900,"Water",0
"5721",11500,4100,"Water",0
"5722",11500,4300,"Salmon aquaculture",1.27982387809962
"5723",11500,4500,"Water",0
"5724",11500,4700,"Salmon aquaculture",1.19799661292771
"5725",11500,4900,"Salmon aquaculture",1.15642187141572
"5726",11500,5100,"Salmon aquaculture",1.19652243311872
"5727",11500,5300,"Water",0
"5728",11500,5500,"Water",0
"5729",11500,5700,"Water",0
"5730",11500,5900,"Water",0
"5731",11500,6100,"Water",0
"5732",11500,6300,"Water",0
"5733",11500,6500,"Water",0
"5734",11500,6700,"Water",0
"5735",11500,6900,"Water",0
"5736",11500,7100,"Forest",0
"5737",11500,7300,"Forest",0
"5738",11500,7500,"Forest",0
"5739",11500,7700,"Forest",0
"5740",11500,7900,"Forest",0
"5741",11500,8100,"Water",0
"5742",11500,8300,"Water",0
"5743",11500,8500,"Water",0
"5744",11500,8700,"Water",0
"5745",11500,8900,"Forest",0
"5746",11500,9100,"Forest",0
"5747",11500,9300,"Forest",0
"5748",11500,9500,"Water",0
"5749",11500,9700,"Water",0
"5750",11500,9900,"Forest",0
"5751",11500,10100,"Water",0
"5752",11500,10300,"Water",0
"5753",11500,10500,"Forest",0
"5754",11500,10700,"Water",0
"5755",11500,10900,"Water",0
"5756",11500,11100,"Water",0
"5757",11500,11300,"Water",0
"5758",11500,11500,"Water",0
"5759",11500,11700,"Water",0
"5760",11500,11900,"Forest",0
"5761",11500,12100,"Water",0
"5762",11500,12300,"Forest",0
"5763",11500,12500,"Forest",0
"5764",11500,12700,"Forest",0
"5765",11500,12900,"Forest",0
"5766",11500,13100,"Forest",0
"5767",11500,13300,"Water",0
"5768",11500,13500,"Water",0
"5769",11500,13700,"Water",0
"5770",11500,13900,"Water",0
"5771",11500,14100,"Water",0
"5772",11500,14300,"Water",0
"5773",11500,14500,"Water",0
"5774",11500,14700,"Water",0
"5775",11500,14900,"Water",0
"5776",11500,15100,"Water",0
"5777",11500,15300,"Water",0
"5778",11500,15500,"Water",0
"5779",11500,15700,"Forest",0
"5780",11500,15900,"Forest",0
"5781",11500,16100,"Forest",0
"5782",11500,16300,"Forest",0
"5783",11500,16500,"Forest",0
"5784",11500,16700,"Forest",0
"5785",11500,16900,"Forest",0
"5786",11500,17100,"Water",0
"5787",11500,17300,"Water",0
"5788",11500,17500,"Forest",0
"5789",11500,17700,"Forest",0
"5790",11500,17900,"Forest",0
"5791",11500,18100,"Water",0
"5792",11500,18300,"Water",0
"5793",11500,18500,"Water",0
"5794",11500,18700,"Water",0
"5795",11500,18900,"Forest",0
"5796",11500,19100,"Forest",0
"5797",11500,19300,"Forest",0
"5798",11500,19500,"Forest",0
"5799",11500,19700,"Forest",0
"5800",11500,19900,"Forest",0
"5801",11700,100,"Forest",0
"5802",11700,300,"Forest",0
"5803",11700,500,"Forest",0
"5804",11700,700,"Forest",0
"5805",11700,900,"Water",0
"5806",11700,1100,"Water",0
"5807",11700,1300,"Water",0
"5808",11700,1500,"Water",0
"5809",11700,1700,"Forest",0
"5810",11700,1900,"Forest",0
"5811",11700,2100,"Forest",0
"5812",11700,2300,"Forest",0
"5813",11700,2500,"Forest",0
"5814",11700,2700,"Water",0
"5815",11700,2900,"Water",0
"5816",11700,3100,"Water",0
"5817",11700,3300,"Water",0
"5818",11700,3500,"Water",0
"5819",11700,3700,"Water",0
"5820",11700,3900,"Water",0
"5821",11700,4100,"Water",0
"5822",11700,4300,"Water",0
"5823",11700,4500,"Water",0
"5824",11700,4700,"Salmon aquaculture",1.1666438638292
"5825",11700,4900,"Salmon aquaculture",1.10678655777239
"5826",11700,5100,"Salmon aquaculture",1.1000707168016
"5827",11700,5300,"Water",0
"5828",11700,5500,"Water",0
"5829",11700,5700,"Water",0
"5830",11700,5900,"Water",0
"5831",11700,6100,"Water",0
"5832",11700,6300,"Water",0
"5833",11700,6500,"Water",0
"5834",11700,6700,"Water",0
"5835",11700,6900,"Forest",0
"5836",11700,7100,"Forest",0
"5837",11700,7300,"Forest",0
"5838",11700,7500,"Forest",0
"5839",11700,7700,"Forest",0
"5840",11700,7900,"Water",0
"5841",11700,8100,"Water",0
"5842",11700,8300,"Water",0
"5843",11700,8500,"Water",0
"5844",11700,8700,"Water",0
"5845",11700,8900,"Water",0
"5846",11700,9100,"Water",0
"5847",11700,9300,"Water",0
"5848",11700,9500,"Water",0
"5849",11700,9700,"Water",0
"5850",11700,9900,"Water",0
"5851",11700,10100,"Water",0
"5852",11700,10300,"Water",0
"5853",11700,10500,"Water",0
"5854",11700,10700,"Water",0
"5855",11700,10900,"Water",0
"5856",11700,11100,"Water",0
"5857",11700,11300,"Water",0
"5858",11700,11500,"Water",0
"5859",11700,11700,"Water",0
"5860",11700,11900,"Forest",0
"5861",11700,12100,"Water",0
"5862",11700,12300,"Water",0
"5863",11700,12500,"Forest",0
"5864",11700,12700,"Forest",0
"5865",11700,12900,"Forest",0
"5866",11700,13100,"Water",0
"5867",11700,13300,"Water",0
"5868",11700,13500,"Water",0
"5869",11700,13700,"Water",0
"5870",11700,13900,"Water",0
"5871",11700,14100,"Water",0
"5872",11700,14300,"Water",0
"5873",11700,14500,"Water",0
"5874",11700,14700,"Water",0
"5875",11700,14900,"Water",0
"5876",11700,15100,"Water",0
"5877",11700,15300,"Water",0
"5878",11700,15500,"Water",0
"5879",11700,15700,"Forest",0
"5880",11700,15900,"Forest",0
"5881",11700,16100,"Forest",0
"5882",11700,16300,"Forest",0
"5883",11700,16500,"Forest",0
"5884",11700,16700,"Forest",0
"5885",11700,16900,"Forest",0
"5886",11700,17100,"Forest",0
"5887",11700,17300,"Water",0
"5888",11700,17500,"Water",0
"5889",11700,17700,"Forest",0
"5890",11700,17900,"Forest",0
"5891",11700,18100,"Forest",0
"5892",11700,18300,"Forest",0
"5893",11700,18500,"Water",0
"5894",11700,18700,"Forest",0
"5895",11700,18900,"Forest",0
"5896",11700,19100,"Forest",0
"5897",11700,19300,"Forest",0
"5898",11700,19500,"Forest",0
"5899",11700,19700,"Forest",0
"5900",11700,19900,"Forest",0
"5901",11900,100,"Water",0
"5902",11900,300,"Forest",0
"5903",11900,500,"Forest",0
"5904",11900,700,"Water",0
"5905",11900,900,"Water",0
"5906",11900,1100,"Water",0
"5907",11900,1300,"Forest",0
"5908",11900,1500,"Water",0
"5909",11900,1700,"Water",0
"5910",11900,1900,"Forest",0
"5911",11900,2100,"Forest",0
"5912",11900,2300,"Forest",0
"5913",11900,2500,"Forest",0
"5914",11900,2700,"Forest",0
"5915",11900,2900,"Forest",0
"5916",11900,3100,"Water",0
"5917",11900,3300,"Water",0
"5918",11900,3500,"Water",0
"5919",11900,3700,"Water",0
"5920",11900,3900,"Water",0
"5921",11900,4100,"Water",0
"5922",11900,4300,"Water",0
"5923",11900,4500,"Salmon aquaculture",1.29034149329927
"5924",11900,4700,"Salmon aquaculture",1.11916691551331
"5925",11900,4900,"Water",0
"5926",11900,5100,"Water",0
"5927",11900,5300,"Water",0
"5928",11900,5500,"Water",0
"5929",11900,5700,"Water",0
"5930",11900,5900,"Water",0
"5931",11900,6100,"Water",0
"5932",11900,6300,"Water",0
"5933",11900,6500,"Water",0
"5934",11900,6700,"Water",0
"5935",11900,6900,"Forest",0
"5936",11900,7100,"Forest",0
"5937",11900,7300,"Water",0
"5938",11900,7500,"Water",0
"5939",11900,7700,"Water",0
"5940",11900,7900,"Water",0
"5941",11900,8100,"Water",0
"5942",11900,8300,"Water",0
"5943",11900,8500,"Water",0
"5944",11900,8700,"Water",0
"5945",11900,8900,"Water",0
"5946",11900,9100,"Water",0
"5947",11900,9300,"Water",0
"5948",11900,9500,"Water",0
"5949",11900,9700,"Water",0
"5950",11900,9900,"Water",0
"5951",11900,10100,"Water",0
"5952",11900,10300,"Water",0
"5953",11900,10500,"Water",0
"5954",11900,10700,"Water",0
"5955",11900,10900,"Water",0
"5956",11900,11100,"Water",0
"5957",11900,11300,"Water",0
"5958",11900,11500,"Water",0
"5959",11900,11700,"Water",0
"5960",11900,11900,"Water",0
"5961",11900,12100,"Water",0
"5962",11900,12300,"Water",0
"5963",11900,12500,"Forest",0
"5964",11900,12700,"Water",0
"5965",11900,12900,"Water",0
"5966",11900,13100,"Water",0
"5967",11900,13300,"Water",0
"5968",11900,13500,"Water",0
"5969",11900,13700,"Water",0
"5970",11900,13900,"Water",0
"5971",11900,14100,"Water",0
"5972",11900,14300,"Water",0
"5973",11900,14500,"Water",0
"5974",11900,14700,"Water",0
"5975",11900,14900,"Water",0
"5976",11900,15100,"Water",0
"5977",11900,15300,"Water",0
"5978",11900,15500,"Water",0
"5979",11900,15700,"Forest",0
"5980",11900,15900,"Forest",0
"5981",11900,16100,"Forest",0
"5982",11900,16300,"Forest",0
"5983",11900,16500,"Forest",0
"5984",11900,16700,"Water",0
"5985",11900,16900,"Water",0
"5986",11900,17100,"Water",0
"5987",11900,17300,"Water",0
"5988",11900,17500,"Water",0
"5989",11900,17700,"Forest",0
"5990",11900,17900,"Forest",0
"5991",11900,18100,"Forest",0
"5992",11900,18300,"Forest",0
"5993",11900,18500,"Forest",0
"5994",11900,18700,"Water",0
"5995",11900,18900,"Forest",0
"5996",11900,19100,"Forest",0
"5997",11900,19300,"Forest",0
"5998",11900,19500,"Forest",0
"5999",11900,19700,"Forest",0
"6000",11900,19900,"Forest",0
"6001",12100,100,"Water",0
"6002",12100,300,"Forest",0
"6003",12100,500,"Water",0
"6004",12100,700,"Water",0
"6005",12100,900,"Forest",0
"6006",12100,1100,"Forest",0
"6007",12100,1300,"Forest",0
"6008",12100,1500,"Forest",0
"6009",12100,1700,"Forest",0
"6010",12100,1900,"Forest",0
"6011",12100,2100,"Forest",0
"6012",12100,2300,"Forest",0
"6013",12100,2500,"Forest",0
"6014",12100,2700,"Forest",0
"6015",12100,2900,"Water",0
"6016",12100,3100,"Forest",0
"6017",12100,3300,"Forest",0
"6018",12100,3500,"Water",0
"6019",12100,3700,"Water",0
"6020",12100,3900,"Water",0
"6021",12100,4100,"Water",0
"6022",12100,4300,"Water",0
"6023",12100,4500,"Water",0
"6024",12100,4700,"Salmon aquaculture",1.22966412788445
"6025",12100,4900,"Water",0
"6026",12100,5100,"Water",0
"6027",12100,5300,"Water",0
"6028",12100,5500,"Water",0
"6029",12100,5700,"Water",0
"6030",12100,5900,"Water",0
"6031",12100,6100,"Water",0
"6032",12100,6300,"Water",0
"6033",12100,6500,"Water",0
"6034",12100,6700,"Forest",0
"6035",12100,6900,"Forest",0
"6036",12100,7100,"Water",0
"6037",12100,7300,"Water",0
"6038",12100,7500,"Water",0
"6039",12100,7700,"Water",0
"6040",12100,7900,"Water",0
"6041",12100,8100,"Water",0
"6042",12100,8300,"Water",0
"6043",12100,8500,"Water",0
"6044",12100,8700,"Water",0
"6045",12100,8900,"Water",0
"6046",12100,9100,"Water",0
"6047",12100,9300,"Water",0
"6048",12100,9500,"Water",0
"6049",12100,9700,"Water",0
"6050",12100,9900,"Water",0
"6051",12100,10100,"Water",0
"6052",12100,10300,"Water",0
"6053",12100,10500,"Water",0
"6054",12100,10700,"Water",0
"6055",12100,10900,"Water",0
"6056",12100,11100,"Water",0
"6057",12100,11300,"Water",0
"6058",12100,11500,"Water",0
"6059",12100,11700,"Water",0
"6060",12100,11900,"Water",0
"6061",12100,12100,"Water",0
"6062",12100,12300,"Water",0
"6063",12100,12500,"Water",0
"6064",12100,12700,"Forest",0
"6065",12100,12900,"Water",0
"6066",12100,13100,"Water",0
"6067",12100,13300,"Water",0
"6068",12100,13500,"Water",0
"6069",12100,13700,"Water",0
"6070",12100,13900,"Water",0
"6071",12100,14100,"Water",0
"6072",12100,14300,"Water",0
"6073",12100,14500,"Water",0
"6074",12100,14700,"Water",0
"6075",12100,14900,"Forest",0
"6076",12100,15100,"Water",0
"6077",12100,15300,"Water",0
"6078",12100,15500,"Water",0
"6079",12100,15700,"Forest",0
"6080",12100,15900,"Forest",0
"6081",12100,16100,"Forest",0
"6082",12100,16300,"Water",0
"6083",12100,16500,"Water",0
"6084",12100,16700,"Water",0
"6085",12100,16900,"Water",0
"6086",12100,17100,"Water",0
"6087",12100,17300,"Water",0
"6088",12100,17500,"Water",0
"6089",12100,17700,"Water",0
"6090",12100,17900,"Forest",0
"6091",12100,18100,"Forest",0
"6092",12100,18300,"Forest",0
"6093",12100,18500,"Forest",0
"6094",12100,18700,"Forest",0
"6095",12100,18900,"Forest",0
"6096",12100,19100,"Forest",0
"6097",12100,19300,"Forest",0
"6098",12100,19500,"Forest",0
"6099",12100,19700,"Forest",0
"6100",12100,19900,"Forest",0
"6101",12300,100,"Water",0
"6102",12300,300,"Water",0
"6103",12300,500,"Water",0
"6104",12300,700,"Water",0
"6105",12300,900,"Water",0
"6106",12300,1100,"Water",0
"6107",12300,1300,"Water",0
"6108",12300,1500,"Forest",0
"6109",12300,1700,"Forest",0
"6110",12300,1900,"Forest",0
"6111",12300,2100,"Forest",0
"6112",12300,2300,"Forest",0
"6113",12300,2500,"Water",0
"6114",12300,2700,"Water",0
"6115",12300,2900,"Water",0
"6116",12300,3100,"Water",0
"6117",12300,3300,"Water",0
"6118",12300,3500,"Water",0
"6119",12300,3700,"Water",0
"6120",12300,3900,"Water",0
"6121",12300,4100,"Water",0
"6122",12300,4300,"Water",0
"6123",12300,4500,"Water",0
"6124",12300,4700,"Water",0
"6125",12300,4900,"Water",0
"6126",12300,5100,"Water",0
"6127",12300,5300,"Water",0
"6128",12300,5500,"Water",0
"6129",12300,5700,"Water",0
"6130",12300,5900,"Water",0
"6131",12300,6100,"Water",0
"6132",12300,6300,"Water",0
"6133",12300,6500,"Water",0
"6134",12300,6700,"Water",0
"6135",12300,6900,"Forest",0
"6136",12300,7100,"Water",0
"6137",12300,7300,"Water",0
"6138",12300,7500,"Water",0
"6139",12300,7700,"Water",0
"6140",12300,7900,"Water",0
"6141",12300,8100,"Water",0
"6142",12300,8300,"Water",0
"6143",12300,8500,"Water",0
"6144",12300,8700,"Water",0
"6145",12300,8900,"Water",0
"6146",12300,9100,"Water",0
"6147",12300,9300,"Water",0
"6148",12300,9500,"Water",0
"6149",12300,9700,"Water",0
"6150",12300,9900,"Water",0
"6151",12300,10100,"Water",0
"6152",12300,10300,"Water",0
"6153",12300,10500,"Water",0
"6154",12300,10700,"Water",0
"6155",12300,10900,"Water",0
"6156",12300,11100,"Water",0
"6157",12300,11300,"Water",0
"6158",12300,11500,"Water",0
"6159",12300,11700,"Water",0
"6160",12300,11900,"Water",0
"6161",12300,12100,"Water",0
"6162",12300,12300,"Forest",0
"6163",12300,12500,"Water",0
"6164",12300,12700,"Water",0
"6165",12300,12900,"Water",0
"6166",12300,13100,"Water",0
"6167",12300,13300,"Water",0
"6168",12300,13500,"Water",0
"6169",12300,13700,"Water",0
"6170",12300,13900,"Water",0
"6171",12300,14100,"Water",0
"6172",12300,14300,"Water",0
"6173",12300,14500,"Water",0
"6174",12300,14700,"Water",0
"6175",12300,14900,"Water",0
"6176",12300,15100,"Water",0
"6177",12300,15300,"Water",0
"6178",12300,15500,"Water",0
"6179",12300,15700,"Water",0
"6180",12300,15900,"Water",0
"6181",12300,16100,"Forest",0
"6182",12300,16300,"Water",0
"6183",12300,16500,"Water",0
"6184",12300,16700,"Water",0
"6185",12300,16900,"Water",0
"6186",12300,17100,"Water",0
"6187",12300,17300,"Water",0
"6188",12300,17500,"Forest",0
"6189",12300,17700,"Forest",0
"6190",12300,17900,"Forest",0
"6191",12300,18100,"Forest",0
"6192",12300,18300,"Forest",0
"6193",12300,18500,"Forest",0
"6194",12300,18700,"Forest",0
"6195",12300,18900,"Forest",0
"6196",12300,19100,"Forest",0
"6197",12300,19300,"Forest",0
"6198",12300,19500,"Forest",0
"6199",12300,19700,"Forest",0
"6200",12300,19900,"Forest",0
"6201",12500,100,"Water",0
"6202",12500,300,"Water",0
"6203",12500,500,"Water",0
"6204",12500,700,"Water",0
"6205",12500,900,"Water",0
"6206",12500,1100,"Water",0
"6207",12500,1300,"Forest",0
"6208",12500,1500,"Water",0
"6209",12500,1700,"Water",0
"6210",12500,1900,"Forest",0
"6211",12500,2100,"Forest",0
"6212",12500,2300,"Water",0
"6213",12500,2500,"Water",0
"6214",12500,2700,"Water",0
"6215",12500,2900,"Water",0
"6216",12500,3100,"Water",0
"6217",12500,3300,"Water",0
"6218",12500,3500,"Water",0
"6219",12500,3700,"Water",0
"6220",12500,3900,"Water",0
"6221",12500,4100,"Water",0
"6222",12500,4300,"Water",0
"6223",12500,4500,"Water",0
"6224",12500,4700,"Water",0
"6225",12500,4900,"Water",0
"6226",12500,5100,"Water",0
"6227",12500,5300,"Water",0
"6228",12500,5500,"Water",0
"6229",12500,5700,"Water",0
"6230",12500,5900,"Water",0
"6231",12500,6100,"Water",0
"6232",12500,6300,"Water",0
"6233",12500,6500,"Water",0
"6234",12500,6700,"Water",0
"6235",12500,6900,"Water",0
"6236",12500,7100,"Water",0
"6237",12500,7300,"Water",0
"6238",12500,7500,"Water",0
"6239",12500,7700,"Water",0
"6240",12500,7900,"Water",0
"6241",12500,8100,"Water",0
"6242",12500,8300,"Water",0
"6243",12500,8500,"Small pelagic fishery",0.333555186550723
"6244",12500,8700,"Water",0
"6245",12500,8900,"Salmon aquaculture",1.19946403398342
"6246",12500,9100,"Water",0
"6247",12500,9300,"Water",0
"6248",12500,9500,"Salmon aquaculture",1.18454953719149
"6249",12500,9700,"Water",0
"6250",12500,9900,"Water",0
"6251",12500,10100,"Water",0
"6252",12500,10300,"Water",0
"6253",12500,10500,"Water",0
"6254",12500,10700,"Water",0
"6255",12500,10900,"Water",0
"6256",12500,11100,"Water",0
"6257",12500,11300,"Water",0
"6258",12500,11500,"Water",0
"6259",12500,11700,"Water",0
"6260",12500,11900,"Water",0
"6261",12500,12100,"Water",0
"6262",12500,12300,"Forest",0
"6263",12500,12500,"Forest",0
"6264",12500,12700,"Forest",0
"6265",12500,12900,"Water",0
"6266",12500,13100,"Water",0
"6267",12500,13300,"Water",0
"6268",12500,13500,"Water",0
"6269",12500,13700,"Water",0
"6270",12500,13900,"Water",0
"6271",12500,14100,"Water",0
"6272",12500,14300,"Water",0
"6273",12500,14500,"Water",0
"6274",12500,14700,"Water",0
"6275",12500,14900,"Water",0
"6276",12500,15100,"Water",0
"6277",12500,15300,"Water",0
"6278",12500,15500,"Water",0
"6279",12500,15700,"Forest",0
"6280",12500,15900,"Forest",0
"6281",12500,16100,"Water",0
"6282",12500,16300,"Water",0
"6283",12500,16500,"Water",0
"6284",12500,16700,"Water",0
"6285",12500,16900,"Water",0
"6286",12500,17100,"Water",0
"6287",12500,17300,"Water",0
"6288",12500,17500,"Forest",0
"6289",12500,17700,"Forest",0
"6290",12500,17900,"Forest",0
"6291",12500,18100,"Forest",0
"6292",12500,18300,"Forest",0
"6293",12500,18500,"Forest",0
"6294",12500,18700,"Forest",0
"6295",12500,18900,"Water",0
"6296",12500,19100,"Water",0
"6297",12500,19300,"Forest",0
"6298",12500,19500,"Forest",0
"6299",12500,19700,"Forest",0
"6300",12500,19900,"Forest",0
"6301",12700,100,"Water",0
"6302",12700,300,"Water",0
"6303",12700,500,"Water",0
"6304",12700,700,"Water",0
"6305",12700,900,"Water",0
"6306",12700,1100,"Forest",0
"6307",12700,1300,"Forest",0
"6308",12700,1500,"Forest",0
"6309",12700,1700,"Water",0
"6310",12700,1900,"Water",0
"6311",12700,2100,"Water",0
"6312",12700,2300,"Water",0
"6313",12700,2500,"Water",0
"6314",12700,2700,"Water",0
"6315",12700,2900,"Water",0
"6316",12700,3100,"Water",0
"6317",12700,3300,"Water",0
"6318",12700,3500,"Water",0
"6319",12700,3700,"Water",0
"6320",12700,3900,"Water",0
"6321",12700,4100,"Water",0
"6322",12700,4300,"Water",0
"6323",12700,4500,"Water",0
"6324",12700,4700,"Water",0
"6325",12700,4900,"Water",0
"6326",12700,5100,"Water",0
"6327",12700,5300,"Water",0
"6328",12700,5500,"Water",0
"6329",12700,5700,"Water",0
"6330",12700,5900,"Water",0
"6331",12700,6100,"Water",0
"6332",12700,6300,"Water",0
"6333",12700,6500,"Water",0
"6334",12700,6700,"Water",0
"6335",12700,6900,"Water",0
"6336",12700,7100,"Water",0
"6337",12700,7300,"Water",0
"6338",12700,7500,"Water",0
"6339",12700,7700,"Water",0
"6340",12700,7900,"Water",0
"6341",12700,8100,"Water",0
"6342",12700,8300,"Water",0
"6343",12700,8500,"Water",0
"6344",12700,8700,"Salmon aquaculture",1.18956636475642
"6345",12700,8900,"Salmon aquaculture",1.18721922479884
"6346",12700,9100,"Water",0
"6347",12700,9300,"Water",0
"6348",12700,9500,"Water",0
"6349",12700,9700,"Water",0
"6350",12700,9900,"Water",0
"6351",12700,10100,"Water",0
"6352",12700,10300,"Water",0
"6353",12700,10500,"Water",0
"6354",12700,10700,"Water",0
"6355",12700,10900,"Water",0
"6356",12700,11100,"Water",0
"6357",12700,11300,"Water",0
"6358",12700,11500,"Water",0
"6359",12700,11700,"Water",0
"6360",12700,11900,"Water",0
"6361",12700,12100,"Water",0
"6362",12700,12300,"Forest",0
"6363",12700,12500,"Forest",0
"6364",12700,12700,"Forest",0
"6365",12700,12900,"Forest",0
"6366",12700,13100,"Forest",0
"6367",12700,13300,"Forest",0
"6368",12700,13500,"Water",0
"6369",12700,13700,"Water",0
"6370",12700,13900,"Water",0
"6371",12700,14100,"Water",0
"6372",12700,14300,"Water",0
"6373",12700,14500,"Water",0
"6374",12700,14700,"Water",0
"6375",12700,14900,"Water",0
"6376",12700,15100,"Water",0
"6377",12700,15300,"Water",0
"6378",12700,15500,"Water",0
"6379",12700,15700,"Water",0
"6380",12700,15900,"Water",0
"6381",12700,16100,"Water",0
"6382",12700,16300,"Water",0
"6383",12700,16500,"Forest",0
"6384",12700,16700,"Water",0
"6385",12700,16900,"Water",0
"6386",12700,17100,"Water",0
"6387",12700,17300,"Water",0
"6388",12700,17500,"Forest",0
"6389",12700,17700,"Forest",0
"6390",12700,17900,"Forest",0
"6391",12700,18100,"Forest",0
"6392",12700,18300,"Forest",0
"6393",12700,18500,"Forest",0
"6394",12700,18700,"Forest",0
"6395",12700,18900,"Forest",0
"6396",12700,19100,"Water",0
"6397",12700,19300,"Forest",0
"6398",12700,19500,"Forest",0
"6399",12700,19700,"Forest",0
"6400",12700,19900,"Forest",0
"6401",12900,100,"Water",0
"6402",12900,300,"Water",0
"6403",12900,500,"Water",0
"6404",12900,700,"Water",0
"6405",12900,900,"Water",0
"6406",12900,1100,"Water",0
"6407",12900,1300,"Water",0
"6408",12900,1500,"Water",0
"6409",12900,1700,"Water",0
"6410",12900,1900,"Water",0
"6411",12900,2100,"Water",0
"6412",12900,2300,"Water",0
"6413",12900,2500,"Water",0
"6414",12900,2700,"Water",0
"6415",12900,2900,"Water",0
"6416",12900,3100,"Water",0
"6417",12900,3300,"Water",0
"6418",12900,3500,"Water",0
"6419",12900,3700,"Water",0
"6420",12900,3900,"Water",0
"6421",12900,4100,"Water",0
"6422",12900,4300,"Water",0
"6423",12900,4500,"Water",0
"6424",12900,4700,"Water",0
"6425",12900,4900,"Water",0
"6426",12900,5100,"Water",0
"6427",12900,5300,"Water",0
"6428",12900,5500,"Water",0
"6429",12900,5700,"Water",0
"6430",12900,5900,"Water",0
"6431",12900,6100,"Water",0
"6432",12900,6300,"Water",0
"6433",12900,6500,"Water",0
"6434",12900,6700,"Water",0
"6435",12900,6900,"Salmon aquaculture",1.09341718466454
"6436",12900,7100,"Water",0
"6437",12900,7300,"Salmon aquaculture",1.14437456399623
"6438",12900,7500,"Salmon aquaculture",1.21000967911432
"6439",12900,7700,"Water",0
"6440",12900,7900,"Water",0
"6441",12900,8100,"Water",0
"6442",12900,8300,"Water",0
"6443",12900,8500,"Water",0
"6444",12900,8700,"Water",0
"6445",12900,8900,"Water",0
"6446",12900,9100,"Water",0
"6447",12900,9300,"Water",0
"6448",12900,9500,"Water",0
"6449",12900,9700,"Water",0
"6450",12900,9900,"Water",0
"6451",12900,10100,"Water",0
"6452",12900,10300,"Water",0
"6453",12900,10500,"Water",0
"6454",12900,10700,"Water",0
"6455",12900,10900,"Water",0
"6456",12900,11100,"Water",0
"6457",12900,11300,"Salmon aquaculture",1.21435397610771
"6458",12900,11500,"Water",0
"6459",12900,11700,"Water",0
"6460",12900,11900,"Water",0
"6461",12900,12100,"Water",0
"6462",12900,12300,"Forest",0
"6463",12900,12500,"Forest",0
"6464",12900,12700,"Forest",0
"6465",12900,12900,"Water",0
"6466",12900,13100,"Forest",0
"6467",12900,13300,"Forest",0
"6468",12900,13500,"Water",0
"6469",12900,13700,"Water",0
"6470",12900,13900,"Water",0
"6471",12900,14100,"Water",0
"6472",12900,14300,"Water",0
"6473",12900,14500,"Water",0
"6474",12900,14700,"Water",0
"6475",12900,14900,"Water",0
"6476",12900,15100,"Water",0
"6477",12900,15300,"Water",0
"6478",12900,15500,"Water",0
"6479",12900,15700,"Water",0
"6480",12900,15900,"Water",0
"6481",12900,16100,"Water",0
"6482",12900,16300,"Forest",0
"6483",12900,16500,"Forest",0
"6484",12900,16700,"Water",0
"6485",12900,16900,"Water",0
"6486",12900,17100,"Water",0
"6487",12900,17300,"Water",0
"6488",12900,17500,"Forest",0
"6489",12900,17700,"Forest",0
"6490",12900,17900,"Forest",0
"6491",12900,18100,"Forest",0
"6492",12900,18300,"Forest",0
"6493",12900,18500,"Forest",0
